"country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","HDI.for.year","gdp_for_year....","gdp_per_capita....","generation","pop","suicide"
"Puerto Rico",2000,"female",35,9,523033,1.72,"Puerto Rico2000",NA,"61,701,800,000",17569,"Boomers",5.23033,0.009
"Puerto Rico",2000,"female",75,1,108286,0.92,"Puerto Rico2000",NA,"61,701,800,000",17569,"G.I. Generation",1.08286,0.001
"Puerto Rico",2000,"female",15,2,305040,0.66,"Puerto Rico2000",NA,"61,701,800,000",17569,"Generation X",3.0504,0.002
"Puerto Rico",2000,"female",5,0,298109,0,"Puerto Rico2000",NA,"61,701,800,000",17569,"Millenials",2.98109,0
"Puerto Rico",2000,"male",5,0,311462,0,"Puerto Rico2000",NA,"61,701,800,000",17569,"Millenials",3.11462,0
"Puerto Rico",2001,"male",75,20,81513,24.54,"Puerto Rico2001",NA,"69,208,400,000",19649,"Silent",0.81513,0.02
"Puerto Rico",2001,"male",55,61,274330,22.24,"Puerto Rico2001",NA,"69,208,400,000",19649,"Silent",2.7433,0.061
"Puerto Rico",2001,"male",35,93,452544,20.55,"Puerto Rico2001",NA,"69,208,400,000",19649,"Boomers",4.52544,0.093
"Puerto Rico",2001,"male",25,41,260445,15.74,"Puerto Rico2001",NA,"69,208,400,000",19649,"Generation X",2.60445,0.041
"Puerto Rico",2001,"male",15,38,306820,12.39,"Puerto Rico2001",NA,"69,208,400,000",19649,"Millenials",3.0682,0.038
"Puerto Rico",2001,"female",35,15,522777,2.87,"Puerto Rico2001",NA,"69,208,400,000",19649,"Boomers",5.22777,0.015
"Puerto Rico",2001,"female",75,3,111602,2.69,"Puerto Rico2001",NA,"69,208,400,000",19649,"Silent",1.11602,0.003
"Puerto Rico",2001,"female",55,8,326573,2.45,"Puerto Rico2001",NA,"69,208,400,000",19649,"Silent",3.26573,0.008
"Puerto Rico",2001,"female",25,4,275480,1.45,"Puerto Rico2001",NA,"69,208,400,000",19649,"Generation X",2.7548,0.004
"Puerto Rico",2001,"female",15,4,303110,1.32,"Puerto Rico2001",NA,"69,208,400,000",19649,"Millenials",3.0311,0.004
"Puerto Rico",2001,"male",5,2,310009,0.65,"Puerto Rico2001",NA,"69,208,400,000",19649,"Millenials",3.10009,0.002
"Puerto Rico",2001,"female",5,0,297009,0,"Puerto Rico2001",NA,"69,208,400,000",19649,"Millenials",2.97009,0
"Puerto Rico",2002,"male",75,22,82408,26.7,"Puerto Rico2002",NA,"71,623,500,000",20325,"Silent",0.82408,0.022
"Puerto Rico",2002,"male",35,80,451276,17.73,"Puerto Rico2002",NA,"71,623,500,000",20325,"Boomers",4.51276,0.08
"Puerto Rico",2002,"male",55,47,278010,16.91,"Puerto Rico2002",NA,"71,623,500,000",20325,"Silent",2.7801,0.047
"Puerto Rico",2002,"male",25,37,261506,14.15,"Puerto Rico2002",NA,"71,623,500,000",20325,"Generation X",2.61506,0.037
"Puerto Rico",2002,"male",15,16,304764,5.25,"Puerto Rico2002",NA,"71,623,500,000",20325,"Millenials",3.04764,0.016
"Puerto Rico",2002,"female",25,9,275792,3.26,"Puerto Rico2002",NA,"71,623,500,000",20325,"Generation X",2.75792,0.009
"Puerto Rico",2002,"female",55,10,331501,3.02,"Puerto Rico2002",NA,"71,623,500,000",20325,"Silent",3.31501,0.01
"Puerto Rico",2002,"female",35,14,521365,2.69,"Puerto Rico2002",NA,"71,623,500,000",20325,"Boomers",5.21365,0.014
"Puerto Rico",2002,"female",75,1,114357,0.87,"Puerto Rico2002",NA,"71,623,500,000",20325,"Silent",1.14357,0.001
"Puerto Rico",2002,"female",15,2,300542,0.67,"Puerto Rico2002",NA,"71,623,500,000",20325,"Millenials",3.00542,0.002
"Puerto Rico",2002,"female",5,1,294844,0.34,"Puerto Rico2002",NA,"71,623,500,000",20325,"Millenials",2.94844,0.001
"Puerto Rico",2002,"male",5,0,307586,0,"Puerto Rico2002",NA,"71,623,500,000",20325,"Millenials",3.07586,0
"Puerto Rico",2003,"male",75,23,82868,27.75,"Puerto Rico2003",NA,"74,827,400,000",21264,"Silent",0.82868,0.023
"Puerto Rico",2003,"male",35,102,450073,22.66,"Puerto Rico2003",NA,"74,827,400,000",21264,"Boomers",4.50073,0.102
"Puerto Rico",2003,"male",55,51,280807,18.16,"Puerto Rico2003",NA,"74,827,400,000",21264,"Silent",2.80807,0.051
"Puerto Rico",2003,"male",15,34,302523,11.24,"Puerto Rico2003",NA,"74,827,400,000",21264,"Millenials",3.02523,0.034
"Puerto Rico",2003,"male",25,29,261935,11.07,"Puerto Rico2003",NA,"74,827,400,000",21264,"Generation X",2.61935,0.029
"Puerto Rico",2003,"female",35,11,519735,2.12,"Puerto Rico2003",NA,"74,827,400,000",21264,"Boomers",5.19735,0.011
"Puerto Rico",2003,"female",15,5,298065,1.68,"Puerto Rico2003",NA,"74,827,400,000",21264,"Millenials",2.98065,0.005
"Puerto Rico",2003,"female",25,3,275189,1.09,"Puerto Rico2003",NA,"74,827,400,000",21264,"Generation X",2.75189,0.003
"Puerto Rico",2003,"female",55,3,335704,0.89,"Puerto Rico2003",NA,"74,827,400,000",21264,"Silent",3.35704,0.003
"Puerto Rico",2003,"male",5,1,304000,0.33,"Puerto Rico2003",NA,"74,827,400,000",21264,"Millenials",3.04,0.001
"Puerto Rico",2003,"female",5,0,291486,0,"Puerto Rico2003",NA,"74,827,400,000",21264,"Millenials",2.91486,0
"Puerto Rico",2003,"female",75,0,116641,0,"Puerto Rico2003",NA,"74,827,400,000",21264,"Silent",1.16641,0
"Puerto Rico",2004,"male",75,28,83003,33.73,"Puerto Rico2004",NA,"80,322,313,000",22874,"Silent",0.83003,0.028
"Puerto Rico",2004,"male",35,101,449605,22.46,"Puerto Rico2004",NA,"80,322,313,000",22874,"Boomers",4.49605,0.101
"Puerto Rico",2004,"male",25,49,261853,18.71,"Puerto Rico2004",NA,"80,322,313,000",22874,"Generation X",2.61853,0.049
"Puerto Rico",2004,"male",55,52,282860,18.38,"Puerto Rico2004",NA,"80,322,313,000",22874,"Silent",2.8286,0.052
"Puerto Rico",2004,"male",15,25,300813,8.31,"Puerto Rico2004",NA,"80,322,313,000",22874,"Millenials",3.00813,0.025
"Puerto Rico",2004,"female",25,6,273756,2.19,"Puerto Rico2004",NA,"80,322,313,000",22874,"Generation X",2.73756,0.006
"Puerto Rico",2004,"female",55,6,339277,1.77,"Puerto Rico2004",NA,"80,322,313,000",22874,"Silent",3.39277,0.006
"Puerto Rico",2004,"female",35,8,518614,1.54,"Puerto Rico2004",NA,"80,322,313,000",22874,"Boomers",5.18614,0.008
"Puerto Rico",2004,"female",75,1,118620,0.84,"Puerto Rico2004",NA,"80,322,313,000",22874,"Silent",1.1862,0.001
"Puerto Rico",2004,"female",5,1,287120,0.35,"Puerto Rico2004",NA,"80,322,313,000",22874,"Millenials",2.8712,0.001
"Puerto Rico",2004,"female",15,1,296310,0.34,"Puerto Rico2004",NA,"80,322,313,000",22874,"Millenials",2.9631,0.001
"Puerto Rico",2004,"male",5,1,299631,0.33,"Puerto Rico2004",NA,"80,322,313,000",22874,"Millenials",2.99631,0.001
"Puerto Rico",2005,"male",75,20,82848,24.14,"Puerto Rico2005",NA,"83,914,521,300",23944,"Silent",0.82848,0.02
"Puerto Rico",2005,"male",55,61,284745,21.42,"Puerto Rico2005",NA,"83,914,521,300",23944,"Silent",2.84745,0.061
"Puerto Rico",2005,"male",35,96,449867,21.34,"Puerto Rico2005",NA,"83,914,521,300",23944,"Boomers",4.49867,0.096
"Puerto Rico",2005,"male",25,39,261481,14.92,"Puerto Rico2005",NA,"83,914,521,300",23944,"Generation X",2.61481,0.039
"Puerto Rico",2005,"male",15,29,299874,9.67,"Puerto Rico2005",NA,"83,914,521,300",23944,"Millenials",2.99874,0.029
"Puerto Rico",2005,"female",55,13,342743,3.79,"Puerto Rico2005",NA,"83,914,521,300",23944,"Silent",3.42743,0.013
"Puerto Rico",2005,"female",35,16,517943,3.09,"Puerto Rico2005",NA,"83,914,521,300",23944,"Boomers",5.17943,0.016
"Puerto Rico",2005,"female",75,3,120440,2.49,"Puerto Rico2005",NA,"83,914,521,300",23944,"Silent",1.2044,0.003
"Puerto Rico",2005,"female",25,6,271874,2.21,"Puerto Rico2005",NA,"83,914,521,300",23944,"Generation X",2.71874,0.006
"Puerto Rico",2005,"male",5,3,295231,1.02,"Puerto Rico2005",NA,"83,914,521,300",23944,"Millenials",2.95231,0.003
"Puerto Rico",2005,"female",15,3,295371,1.02,"Puerto Rico2005",NA,"83,914,521,300",23944,"Millenials",2.95371,0.003
"Puerto Rico",2005,"female",5,0,282182,0,"Puerto Rico2005",NA,"83,914,521,300",23944,"Millenials",2.82182,0
"Puerto Rico",2006,"male",75,18,84087,21.41,"Puerto Rico2006",NA,"87,276,164,400",24943,"Silent",0.84087,0.018
"Puerto Rico",2006,"male",55,61,287227,21.24,"Puerto Rico2006",NA,"87,276,164,400",24943,"Silent",2.87227,0.061
"Puerto Rico",2006,"male",35,90,449039,20.04,"Puerto Rico2006",NA,"87,276,164,400",24943,"Boomers",4.49039,0.09
"Puerto Rico",2006,"male",25,36,262664,13.71,"Puerto Rico2006",NA,"87,276,164,400",24943,"Generation X",2.62664,0.036
"Puerto Rico",2006,"male",15,38,296984,12.8,"Puerto Rico2006",NA,"87,276,164,400",24943,"Millenials",2.96984,0.038
"Puerto Rico",2006,"female",35,12,515654,2.33,"Puerto Rico2006",NA,"87,276,164,400",24943,"Boomers",5.15654,0.012
"Puerto Rico",2006,"female",15,4,292349,1.37,"Puerto Rico2006",NA,"87,276,164,400",24943,"Millenials",2.92349,0.004
"Puerto Rico",2006,"female",55,3,346943,0.86,"Puerto Rico2006",NA,"87,276,164,400",24943,"Silent",3.46943,0.003
"Puerto Rico",2006,"female",75,1,122755,0.81,"Puerto Rico2006",NA,"87,276,164,400",24943,"Silent",1.22755,0.001
"Puerto Rico",2006,"female",25,2,272125,0.73,"Puerto Rico2006",NA,"87,276,164,400",24943,"Generation X",2.72125,0.002
"Puerto Rico",2006,"female",5,0,277415,0,"Puerto Rico2006",NA,"87,276,164,400",24943,"Millenials",2.77415,0
"Puerto Rico",2006,"male",5,0,291794,0,"Puerto Rico2006",NA,"87,276,164,400",24943,"Millenials",2.91794,0
"Puerto Rico",2007,"male",35,96,448825,21.39,"Puerto Rico2007",NA,"89,524,131,600",25625,"Boomers",4.48825,0.096
"Puerto Rico",2007,"male",25,52,263585,19.73,"Puerto Rico2007",NA,"89,524,131,600",25625,"Generation X",2.63585,0.052
"Puerto Rico",2007,"male",75,14,84940,16.48,"Puerto Rico2007",NA,"89,524,131,600",25625,"Silent",0.8494,0.014
"Puerto Rico",2007,"male",55,47,289540,16.23,"Puerto Rico2007",NA,"89,524,131,600",25625,"Silent",2.8954,0.047
"Puerto Rico",2007,"male",15,16,294490,5.43,"Puerto Rico2007",NA,"89,524,131,600",25625,"Millenials",2.9449,0.016
"Puerto Rico",2007,"female",55,14,351052,3.99,"Puerto Rico2007",NA,"89,524,131,600",25625,"Silent",3.51052,0.014
"Puerto Rico",2007,"female",35,15,513804,2.92,"Puerto Rico2007",NA,"89,524,131,600",25625,"Boomers",5.13804,0.015
"Puerto Rico",2007,"female",25,6,272334,2.2,"Puerto Rico2007",NA,"89,524,131,600",25625,"Generation X",2.72334,0.006
"Puerto Rico",2007,"female",15,6,289832,2.07,"Puerto Rico2007",NA,"89,524,131,600",25625,"Millenials",2.89832,0.006
"Puerto Rico",2007,"female",75,2,124729,1.6,"Puerto Rico2007",NA,"89,524,131,600",25625,"Silent",1.24729,0.002
"Puerto Rico",2007,"male",5,3,288317,1.04,"Puerto Rico2007",NA,"89,524,131,600",25625,"Generation Z",2.88317,0.003
"Puerto Rico",2007,"female",5,0,272183,0,"Puerto Rico2007",NA,"89,524,131,600",25625,"Generation Z",2.72183,0
"Puerto Rico",2008,"male",75,22,85490,25.73,"Puerto Rico2008",NA,"93,639,316,000",26840,"Silent",0.8549,0.022
"Puerto Rico",2008,"male",35,107,449809,23.79,"Puerto Rico2008",NA,"93,639,316,000",26840,"Boomers",4.49809,0.107
"Puerto Rico",2008,"male",55,65,291349,22.31,"Puerto Rico2008",NA,"93,639,316,000",26840,"Silent",2.91349,0.065
"Puerto Rico",2008,"male",25,37,264001,14.02,"Puerto Rico2008",NA,"93,639,316,000",26840,"Generation X",2.64001,0.037
"Puerto Rico",2008,"male",15,21,292754,7.17,"Puerto Rico2008",NA,"93,639,316,000",26840,"Millenials",2.92754,0.021
"Puerto Rico",2008,"female",55,18,354699,5.07,"Puerto Rico2008",NA,"93,639,316,000",26840,"Silent",3.54699,0.018
"Puerto Rico",2008,"female",35,16,512979,3.12,"Puerto Rico2008",NA,"93,639,316,000",26840,"Boomers",5.12979,0.016
"Puerto Rico",2008,"female",25,6,272186,2.2,"Puerto Rico2008",NA,"93,639,316,000",26840,"Generation X",2.72186,0.006
"Puerto Rico",2008,"female",15,5,288120,1.74,"Puerto Rico2008",NA,"93,639,316,000",26840,"Millenials",2.8812,0.005
"Puerto Rico",2008,"female",75,2,126441,1.58,"Puerto Rico2008",NA,"93,639,316,000",26840,"Silent",1.26441,0.002
"Puerto Rico",2008,"male",5,1,284529,0.35,"Puerto Rico2008",NA,"93,639,316,000",26840,"Generation Z",2.84529,0.001
"Puerto Rico",2008,"female",5,0,266454,0,"Puerto Rico2008",NA,"93,639,316,000",26840,"Generation Z",2.66454,0
"Puerto Rico",2009,"male",75,31,85763,36.15,"Puerto Rico2009",NA,"96,385,638,000",27661,"Silent",0.85763,0.031
"Puerto Rico",2009,"male",55,82,292914,27.99,"Puerto Rico2009",NA,"96,385,638,000",27661,"Silent",2.92914,0.082
"Puerto Rico",2009,"male",35,111,451905,24.56,"Puerto Rico2009",NA,"96,385,638,000",27661,"Boomers",4.51905,0.111
"Puerto Rico",2009,"male",25,51,263724,19.34,"Puerto Rico2009",NA,"96,385,638,000",27661,"Generation X",2.63724,0.051
"Puerto Rico",2009,"male",15,25,291774,8.57,"Puerto Rico2009",NA,"96,385,638,000",27661,"Millenials",2.91774,0.025
"Puerto Rico",2009,"female",25,7,271400,2.58,"Puerto Rico2009",NA,"96,385,638,000",27661,"Generation X",2.714,0.007
"Puerto Rico",2009,"female",35,12,513239,2.34,"Puerto Rico2009",NA,"96,385,638,000",27661,"Boomers",5.13239,0.012
"Puerto Rico",2009,"female",55,7,357988,1.96,"Puerto Rico2009",NA,"96,385,638,000",27661,"Silent",3.57988,0.007
"Puerto Rico",2009,"female",15,3,287058,1.05,"Puerto Rico2009",NA,"96,385,638,000",27661,"Millenials",2.87058,0.003
"Puerto Rico",2009,"male",5,1,280317,0.36,"Puerto Rico2009",NA,"96,385,638,000",27661,"Generation Z",2.80317,0.001
"Puerto Rico",2009,"female",5,0,260415,0,"Puerto Rico2009",NA,"96,385,638,000",27661,"Generation Z",2.60415,0
"Puerto Rico",2009,"female",75,0,127977,0,"Puerto Rico2009",NA,"96,385,638,000",27661,"Silent",1.27977,0
"Puerto Rico",2010,"male",75,24,85716,28,"Puerto Rico2010",NA,"98,381,268,000",28267,"Silent",0.85716,0.024
"Puerto Rico",2010,"male",35,100,454479,22,"Puerto Rico2010",NA,"98,381,268,000",28267,"Generation X",4.54479,0.1
"Puerto Rico",2010,"male",55,60,294917,20.34,"Puerto Rico2010",NA,"98,381,268,000",28267,"Silent",2.94917,0.06
"Puerto Rico",2010,"male",25,39,262714,14.85,"Puerto Rico2010",NA,"98,381,268,000",28267,"Generation X",2.62714,0.039
"Puerto Rico",2010,"male",15,18,291351,6.18,"Puerto Rico2010",NA,"98,381,268,000",28267,"Millenials",2.91351,0.018
"Puerto Rico",2010,"female",55,15,361444,4.15,"Puerto Rico2010",NA,"98,381,268,000",28267,"Silent",3.61444,0.015
"Puerto Rico",2010,"female",35,20,514121,3.89,"Puerto Rico2010",NA,"98,381,268,000",28267,"Generation X",5.14121,0.02
"Puerto Rico",2010,"female",75,2,129428,1.55,"Puerto Rico2010",NA,"98,381,268,000",28267,"Silent",1.29428,0.002
"Puerto Rico",2010,"female",25,4,269903,1.48,"Puerto Rico2010",NA,"98,381,268,000",28267,"Generation X",2.69903,0.004
"Puerto Rico",2010,"female",15,4,286261,1.4,"Puerto Rico2010",NA,"98,381,268,000",28267,"Millenials",2.86261,0.004
"Puerto Rico",2010,"female",5,0,254282,0,"Puerto Rico2010",NA,"98,381,268,000",28267,"Generation Z",2.54282,0
"Puerto Rico",2010,"male",5,0,275763,0,"Puerto Rico2010",NA,"98,381,268,000",28267,"Generation Z",2.75763,0
"Puerto Rico",2011,"male",55,60,298080,20.13,"Puerto Rico2011",NA,"100,351,670,000",28876,"Boomers",2.9808,0.06
"Puerto Rico",2011,"male",75,17,87017,19.54,"Puerto Rico2011",NA,"100,351,670,000",28876,"Silent",0.87017,0.017
"Puerto Rico",2011,"male",35,80,455006,17.58,"Puerto Rico2011",NA,"100,351,670,000",28876,"Generation X",4.55006,0.08
"Puerto Rico",2011,"male",25,42,262837,15.98,"Puerto Rico2011",NA,"100,351,670,000",28876,"Millenials",2.62837,0.042
"Puerto Rico",2011,"male",15,16,289288,5.53,"Puerto Rico2011",NA,"100,351,670,000",28876,"Millenials",2.89288,0.016
"Puerto Rico",2011,"female",35,22,512691,4.29,"Puerto Rico2011",NA,"100,351,670,000",28876,"Generation X",5.12691,0.022
"Puerto Rico",2011,"female",25,7,269310,2.6,"Puerto Rico2011",NA,"100,351,670,000",28876,"Millenials",2.6931,0.007
"Puerto Rico",2011,"female",55,7,365982,1.91,"Puerto Rico2011",NA,"100,351,670,000",28876,"Boomers",3.65982,0.007
"Puerto Rico",2011,"female",15,3,283416,1.06,"Puerto Rico2011",NA,"100,351,670,000",28876,"Millenials",2.83416,0.003
"Puerto Rico",2011,"female",5,2,248914,0.8,"Puerto Rico2011",NA,"100,351,670,000",28876,"Generation Z",2.48914,0.002
"Puerto Rico",2011,"female",75,1,132081,0.76,"Puerto Rico2011",NA,"100,351,670,000",28876,"Silent",1.32081,0.001
"Puerto Rico",2011,"male",5,1,270676,0.37,"Puerto Rico2011",NA,"100,351,670,000",28876,"Generation Z",2.70676,0.001
"Puerto Rico",2012,"male",55,60,301891,19.87,"Puerto Rico2012",NA,"101,564,800,000",29247,"Boomers",3.01891,0.06
"Puerto Rico",2012,"male",75,17,88081,19.3,"Puerto Rico2012",NA,"101,564,800,000",29247,"Silent",0.88081,0.017
"Puerto Rico",2012,"male",35,71,456110,15.57,"Puerto Rico2012",NA,"101,564,800,000",29247,"Generation X",4.5611,0.071
"Puerto Rico",2012,"male",15,30,287397,10.44,"Puerto Rico2012",NA,"101,564,800,000",29247,"Millenials",2.87397,0.03
"Puerto Rico",2012,"male",25,24,262555,9.14,"Puerto Rico2012",NA,"101,564,800,000",29247,"Millenials",2.62555,0.024
"Puerto Rico",2012,"female",55,18,370902,4.85,"Puerto Rico2012",NA,"101,564,800,000",29247,"Boomers",3.70902,0.018
"Puerto Rico",2012,"female",35,16,512033,3.12,"Puerto Rico2012",NA,"101,564,800,000",29247,"Generation X",5.12033,0.016
"Puerto Rico",2012,"female",25,7,268351,2.61,"Puerto Rico2012",NA,"101,564,800,000",29247,"Millenials",2.68351,0.007
"Puerto Rico",2012,"male",5,2,265879,0.75,"Puerto Rico2012",NA,"101,564,800,000",29247,"Generation Z",2.65879,0.002
"Puerto Rico",2012,"female",75,1,134700,0.74,"Puerto Rico2012",NA,"101,564,800,000",29247,"Silent",1.347,0.001
"Puerto Rico",2012,"female",15,2,280632,0.71,"Puerto Rico2012",NA,"101,564,800,000",29247,"Millenials",2.80632,0.002
"Puerto Rico",2012,"female",5,0,244141,0,"Puerto Rico2012",NA,"101,564,800,000",29247,"Generation Z",2.44141,0
"Puerto Rico",2013,"male",75,26,88987,29.22,"Puerto Rico2013",NA,"102,450,000,000",29510,"Silent",0.88987,0.026
"Puerto Rico",2013,"male",55,62,305754,20.28,"Puerto Rico2013",NA,"102,450,000,000",29510,"Boomers",3.05754,0.062
"Puerto Rico",2013,"male",35,75,458071,16.37,"Puerto Rico2013",NA,"102,450,000,000",29510,"Generation X",4.58071,0.075
"Puerto Rico",2013,"male",25,21,261857,8.02,"Puerto Rico2013",NA,"102,450,000,000",29510,"Millenials",2.61857,0.021
"Puerto Rico",2013,"male",15,19,285809,6.65,"Puerto Rico2013",NA,"102,450,000,000",29510,"Millenials",2.85809,0.019
"Puerto Rico",2013,"female",35,18,512297,3.51,"Puerto Rico2013",NA,"102,450,000,000",29510,"Generation X",5.12297,0.018
"Puerto Rico",2013,"female",25,7,267016,2.62,"Puerto Rico2013",NA,"102,450,000,000",29510,"Millenials",2.67016,0.007
"Puerto Rico",2013,"female",55,9,375735,2.4,"Puerto Rico2013",NA,"102,450,000,000",29510,"Boomers",3.75735,0.009
"Puerto Rico",2013,"female",15,2,278008,0.72,"Puerto Rico2013",NA,"102,450,000,000",29510,"Millenials",2.78008,0.002
"Puerto Rico",2013,"female",5,1,239617,0.42,"Puerto Rico2013",NA,"102,450,000,000",29510,"Generation Z",2.39617,0.001
"Puerto Rico",2013,"male",5,1,261151,0.38,"Puerto Rico2013",NA,"102,450,000,000",29510,"Generation Z",2.61151,0.001
"Puerto Rico",2013,"female",75,0,137363,0,"Puerto Rico2013",NA,"102,450,000,000",29510,"Silent",1.37363,0
"Puerto Rico",2014,"male",55,75,309364,24.24,"Puerto Rico2014",NA,"102,445,800,000",29515,"Boomers",3.09364,0.075
"Puerto Rico",2014,"male",75,15,89765,16.71,"Puerto Rico2014",NA,"102,445,800,000",29515,"Silent",0.89765,0.015
"Puerto Rico",2014,"male",35,56,460685,12.16,"Puerto Rico2014",NA,"102,445,800,000",29515,"Generation X",4.60685,0.056
"Puerto Rico",2014,"male",25,20,260905,7.67,"Puerto Rico2014",NA,"102,445,800,000",29515,"Millenials",2.60905,0.02
"Puerto Rico",2014,"male",15,20,284397,7.03,"Puerto Rico2014",NA,"102,445,800,000",29515,"Millenials",2.84397,0.02
"Puerto Rico",2014,"female",35,15,513217,2.92,"Puerto Rico2014",NA,"102,445,800,000",29515,"Generation X",5.13217,0.015
"Puerto Rico",2014,"female",55,10,380342,2.63,"Puerto Rico2014",NA,"102,445,800,000",29515,"Boomers",3.80342,0.01
"Puerto Rico",2014,"female",25,4,265511,1.51,"Puerto Rico2014",NA,"102,445,800,000",29515,"Millenials",2.65511,0.004
"Puerto Rico",2014,"male",5,2,256354,0.78,"Puerto Rico2014",NA,"102,445,800,000",29515,"Generation Z",2.56354,0.002
"Puerto Rico",2014,"female",15,2,275354,0.73,"Puerto Rico2014",NA,"102,445,800,000",29515,"Millenials",2.75354,0.002
"Puerto Rico",2014,"female",75,1,140033,0.71,"Puerto Rico2014",NA,"102,445,800,000",29515,"Silent",1.40033,0.001
"Puerto Rico",2014,"female",5,0,235029,0,"Puerto Rico2014",NA,"102,445,800,000",29515,"Generation Z",2.35029,0
"Puerto Rico",2015,"male",75,25,90392,27.66,"Puerto Rico2015",NA,"103,143,500,000",29728,"Silent",0.90392,0.025
"Puerto Rico",2015,"male",55,66,312933,21.09,"Puerto Rico2015",NA,"103,143,500,000",29728,"Boomers",3.12933,0.066
"Puerto Rico",2015,"male",35,74,463417,15.97,"Puerto Rico2015",NA,"103,143,500,000",29728,"Generation X",4.63417,0.074
"Puerto Rico",2015,"male",25,26,259881,10,"Puerto Rico2015",NA,"103,143,500,000",29728,"Millenials",2.59881,0.026
"Puerto Rico",2015,"male",15,9,282974,3.18,"Puerto Rico2015",NA,"103,143,500,000",29728,"Millenials",2.82974,0.009
"Puerto Rico",2015,"female",55,10,384967,2.6,"Puerto Rico2015",NA,"103,143,500,000",29728,"Boomers",3.84967,0.01
"Puerto Rico",2015,"female",25,5,264053,1.89,"Puerto Rico2015",NA,"103,143,500,000",29728,"Millenials",2.64053,0.005
"Puerto Rico",2015,"female",35,7,514290,1.36,"Puerto Rico2015",NA,"103,143,500,000",29728,"Generation X",5.1429,0.007
"Puerto Rico",2015,"female",15,2,272389,0.73,"Puerto Rico2015",NA,"103,143,500,000",29728,"Millenials",2.72389,0.002
"Puerto Rico",2015,"female",75,1,142678,0.7,"Puerto Rico2015",NA,"103,143,500,000",29728,"Silent",1.42678,0.001
"Puerto Rico",2015,"male",5,1,251369,0.4,"Puerto Rico2015",NA,"103,143,500,000",29728,"Generation Z",2.51369,0.001
"Puerto Rico",2015,"female",5,0,230178,0,"Puerto Rico2015",NA,"103,143,500,000",29728,"Generation Z",2.30178,0
"Qatar",1995,"female",15,0,24859,0,"Qatar1995",0.783,"8,137,911,978",17559,"Generation X",0.24859,0
"Qatar",1995,"female",25,0,36029,0,"Qatar1995",0.783,"8,137,911,978",17559,"Generation X",0.36029,0
"Qatar",1995,"female",35,0,39135,0,"Qatar1995",0.783,"8,137,911,978",17559,"Boomers",0.39135,0
"Qatar",1995,"female",5,0,43647,0,"Qatar1995",0.783,"8,137,911,978",17559,"Millenials",0.43647,0
"Qatar",1995,"female",55,0,5879,0,"Qatar1995",0.783,"8,137,911,978",17559,"Silent",0.05879,0
"Qatar",1995,"female",75,0,1070,0,"Qatar1995",0.783,"8,137,911,978",17559,"G.I. Generation",0.0107,0
"Qatar",1995,"male",15,0,45900,0,"Qatar1995",0.783,"8,137,911,978",17559,"Generation X",0.459,0
"Qatar",1995,"male",25,0,88331,0,"Qatar1995",0.783,"8,137,911,978",17559,"Generation X",0.88331,0
"Qatar",1995,"male",35,0,116596,0,"Qatar1995",0.783,"8,137,911,978",17559,"Boomers",1.16596,0
"Qatar",1995,"male",5,0,46510,0,"Qatar1995",0.783,"8,137,911,978",17559,"Millenials",0.4651,0
"Qatar",1995,"male",55,0,14190,0,"Qatar1995",0.783,"8,137,911,978",17559,"Silent",0.1419,0
"Qatar",1995,"male",75,0,1303,0,"Qatar1995",0.783,"8,137,911,978",17559,"G.I. Generation",0.01303,0
"Qatar",2001,"female",35,4,51357,7.79,"Qatar2001",NA,"17,538,461,538",32510,"Boomers",0.51357,0.004
"Qatar",2001,"male",35,11,141836,7.76,"Qatar2001",NA,"17,538,461,538",32510,"Boomers",1.41836,0.011
"Qatar",2001,"male",25,5,99440,5.03,"Qatar2001",NA,"17,538,461,538",32510,"Generation X",0.9944,0.005
"Qatar",2001,"male",15,2,48294,4.14,"Qatar2001",NA,"17,538,461,538",32510,"Millenials",0.48294,0.002
"Qatar",2001,"female",25,1,38718,2.58,"Qatar2001",NA,"17,538,461,538",32510,"Generation X",0.38718,0.001
"Qatar",2001,"female",15,0,32124,0,"Qatar2001",NA,"17,538,461,538",32510,"Millenials",0.32124,0
"Qatar",2001,"female",5,0,49711,0,"Qatar2001",NA,"17,538,461,538",32510,"Millenials",0.49711,0
"Qatar",2001,"female",55,0,7174,0,"Qatar2001",NA,"17,538,461,538",32510,"Silent",0.07174,0
"Qatar",2001,"female",75,0,778,0,"Qatar2001",NA,"17,538,461,538",32510,"Silent",0.00778,0
"Qatar",2001,"male",5,0,51875,0,"Qatar2001",NA,"17,538,461,538",32510,"Millenials",0.51875,0
"Qatar",2001,"male",55,0,17036,0,"Qatar2001",NA,"17,538,461,538",32510,"Silent",0.17036,0
"Qatar",2001,"male",75,0,1140,0,"Qatar2001",NA,"17,538,461,538",32510,"Silent",0.0114,0
"Qatar",2004,"male",35,14,190116,7.36,"Qatar2004",NA,"31,734,065,934",45517,"Boomers",1.90116,0.014
"Qatar",2004,"male",25,4,127398,3.14,"Qatar2004",NA,"31,734,065,934",45517,"Generation X",1.27398,0.004
"Qatar",2004,"male",15,2,67990,2.94,"Qatar2004",NA,"31,734,065,934",45517,"Millenials",0.6799,0.002
"Qatar",2004,"female",25,1,55188,1.81,"Qatar2004",NA,"31,734,065,934",45517,"Generation X",0.55188,0.001
